id,name,artist,popularity,album.id,album.name,album.release_date,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,72,4w3NeXtywU398NYW4903rY,Songs For The Deaf,2002-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-5,0.384,0.685,170.411,278747
1CQqupcyMg7176PPmIVmSj,Renegade,Styx,67,294yFGYq9SBXWR4g6dK63D,Pieces Of Eight,1978-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-5,0.0723,0.655,105.623,257227
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,71,2NRRQLuW6j3EsoWpIl2MR3,Shake Your Money Maker,1990-02-13,7dowgSWOmvdpwNkGFMUs6e,rock,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,188067
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,72,4gouGcdQn9OvjX42xnWrF0,American Fool,1982,7dowgSWOmvdpwNkGFMUs6e,rock,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-6,0.0799,0.626,103.965,254493
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,78,4oQhDQDKMeI6IMlwpXt3j8,Agent Provocateur,1984-12-12,7dowgSWOmvdpwNkGFMUs6e,rock,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-6,0.131,0.423,81.204,304787
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,72,3q6Bz38jmqRDkXI7j5Hb9Y,Greatest Hits,2008-05-20,7dowgSWOmvdpwNkGFMUs6e,rock,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-6,0.328,0.531,169.515,273600
7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,Eddie Money,68,2gLYQmHLHZhNpTxlnlkXy7,Can't Hold Back,1986-10-15,7dowgSWOmvdpwNkGFMUs6e,rock,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-6,0.0942,0.748,132.699,211160
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,75,2x1Yi30lsWJUoBj1kmovnm,Toulouse Street,1972,7dowgSWOmvdpwNkGFMUs6e,rock,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-6,0.0721,0.913,105.929,227267
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,George Harrison,74,4I4xtHaIFOzhZfp1NIHkY6,All Things Must Pass (Remastered 2014),1970-11-27,7dowgSWOmvdpwNkGFMUs6e,rock,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919,281227
2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,73,5iIWnMgvSM8uEBwXKsPcXM,Layla And Other Assorted Love Songs (Remastered 2010),1970-11-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840
6xq5DxZWGgdStAxGAil0yw,Since You Been Gone,Rainbow,67,1xlTRhgWQSEvu9DPHVn8uJ,Down To Earth,1979-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-6,0.471,0.915,120.814,197160
6gZVQvQZOFpzIy3HblJ20F,Man in the Box,Alice In Chains,74,5LbHbwejgZXRZAgzVAjkhj,Facelift,1990-08-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.355,0.791,8,-7.565,1,0.0453,4.5e-4,0,0.0969,0.758,106.392,285200
7c1Dar0pIAW7w5TzaGjt9t,Jane Says,Jane's Addiction,64,4DVBJPJyizvHfJQt5pYaCa,Nothing's Shocking,1988-08-23,7dowgSWOmvdpwNkGFMUs6e,rock,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-6,0.109,0.496,81.806,287000
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,73,1vhib5WLHRVdOpRjiTHk15,Stranger In Town,1978-05-05,7dowgSWOmvdpwNkGFMUs6e,rock,0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,194147
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,77,55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,7dowgSWOmvdpwNkGFMUs6e,rock,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,79,1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),1982,7dowgSWOmvdpwNkGFMUs6e,rock,0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,188987
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,68,26m6IjR3ZAUsYqSekFKqCq,Slow Ride / Save Your Loving (For Me),1975,7dowgSWOmvdpwNkGFMUs6e,rock,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533
5qFxuUIAwJlzO60vqOiL7y,Rainbow In The Dark,Dio,67,1QJmLRcuIMMjZ49elafR3K,Holy Diver,1983,7dowgSWOmvdpwNkGFMUs6e,rock,0.508,0.912,9,-8.049,0,0.0368,7.06e-5,0.403,0.0492,0.682,117.582,252693
6dNJ3lasVLPd0078T9yqlm,Joker And The Thief,Wolfmother,63,0NV96Rqo10ytbCHlR14E8r,Wolfmother,2005-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.0074400000000000004,0.406,0.465,155.558,279667
0LoQuiekvzqx7n8flgEKzF,Get It On,T. Rex,70,2wnq5e000z2hT7qS2F8jZ5,Electric Warrior,1971-09-24,7dowgSWOmvdpwNkGFMUs6e,rock,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,262613
1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,73,6v5IVMmY1IvWtbfnQoiFSf,Strange Days,1967-09-25,7dowgSWOmvdpwNkGFMUs6e,rock,0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,130173
1XxUDJp9zsjd6tBSvE3la4,Heavy Metal,Sammy Hagar,62,5EuL5NWA7SbMENWt8C16wn,Standing Hampton,1982-01-06,7dowgSWOmvdpwNkGFMUs6e,rock,0.276,0.639,2,-11.674,1,0.0471,0.0178,0,0.292,0.643,186.502,230507
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin,78,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),1971-11-08,7dowgSWOmvdpwNkGFMUs6e,rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,75,55jET4vDioHHd7ztX7OX3h,Blind Melon,1992-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-5,0.255,0.566,148.117,217107
3tAQNhm1o0kzldsI5QkrB1,Dream On,Aerosmith,35,4POwouNbBP807ciWs9WIfM,AEROSMITH,1973,7dowgSWOmvdpwNkGFMUs6e,rock,0.393,0.433,5,-10.045,0,0.0255,0.39,8.41e-5,0.234,0.238,79.588,267307
4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,Traveling Wilburys,72,7K3OJcdtRxv7miXfQBzvbi,"The Traveling Wilburys, Vol. 1",1988-10-18,7dowgSWOmvdpwNkGFMUs6e,rock,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-6,0.0583,0.932,167.026,209520
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,The Band,72,0ky5kdvfPxSmSpj03hpSAE,Music From Big Pink (Remastered),1968-07-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-5,0.103,0.518,143.868,274493
3LQPTJEqOfljGBxmpgUnoC,American Woman,The Guess Who,62,4Z3eBMaRmWCbTguaeiYUjV,American Woman,1970-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,83,30ly6F6Xl0TKmyBCU50Khv,The Colour And The Shape,1997-05-20,7dowgSWOmvdpwNkGFMUs6e,rock,0.413,0.881,11,-5.541,0,0.0367,5.99e-5,3.08e-4,0.0805,0.364,158.066,250547
7257drAN3eTtaaUUPw95B3,Big Log - 2006 Remaster,Robert Plant,59,7GwY9afibQt4oUfsOucXpl,The Principle of Moments,1983,7dowgSWOmvdpwNkGFMUs6e,rock,0.554,0.639,9,-7.163,0,0.0278,0.359,0.00274,0.205,0.644,180.638,304800
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,76,5B4PYA7wNN4WdEXdIJu58a,Ten,1991-08-27,7dowgSWOmvdpwNkGFMUs6e,rock,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-6,0.298,0.265,105.338,292581
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,71,5bqtZRbUZUxUps8mrO9tGY,British Steel,1980,7dowgSWOmvdpwNkGFMUs6e,rock,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-6,0.159,0.491,164.019,153840
3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,Quiet Riot,71,3Q3rQ8FK1e9Fd9Gv9xm3CK,Metal Health,1983,7dowgSWOmvdpwNkGFMUs6e,rock,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960
6Nd6ntkzr4t8o1FKPGOSMt,Here I Go Again - 2018 Remaster,Whitesnake,68,70uPhkIhXTXM6MNNsMjAHx,Whitesnake (2018 Remaster),1987,7dowgSWOmvdpwNkGFMUs6e,rock,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-5,0.155,0.244,89.939,275395
0bT9zH62RHMtpQm38XNwPJ,Roller,April Wine,57,2bOtJ98rro2Dv66cEZ4H6M,April Wine: Greatest Hits,1991-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.432,0.903,9,-4.857,1,0.0868,0.00247,0.00539,0.135,0.655,140.801,217027
1soxeK1ZBX9SsSjK4j4ECa,Doctor Doctor - 2007 Remaster,UFO,60,0t7jKe5qt4N57sUWX33Zew,Phenomenon (2007 Remaster),1974-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.361,0.799,2,-6.962,0,0.0392,1.73e-4,9.13e-5,0.496,0.576,143.077,252453
1x1XQqhBViz4opcpwc7FVs,Reelin' In The Years,Steely Dan,67,6DlSUW5gmq6Byc3osKDJ2p,Can't Buy A Thrill,1972-11-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.494,0.54,2,-17.34,1,0.0348,0.154,0,0.0878,0.723,134.976,277468
5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,73,5DLhV9yOvZ7IxVmljMXtNm,El Camino,2011-12-06,7dowgSWOmvdpwNkGFMUs6e,rock,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,81,4FA68GsblSfvKZZRfM1tI1,Dynasty,1979-03-23,7dowgSWOmvdpwNkGFMUs6e,rock,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-5,0.0723,0.867,128.373,271240
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,83,6D9urpsOWWKtYvF6PaorGE,Elephant,2003-04-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,79,3usnShwygMXVZB4IV5dwnU,Out of the Blue,1977,7dowgSWOmvdpwNkGFMUs6e,rock,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-6,0.248,0.478,177.765,303373
1H4idkmruFoJBg1DvUv2tY,Band On The Run - 2010 Remaster,Wings,70,257oomaawruFknt5wYCPDh,Band On The Run (Standard),1973-12-05,7dowgSWOmvdpwNkGFMUs6e,rock,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,72,35KafpmKh0nDLzBLV75MpR,Wheels Are Turnin',1984-11-05,7dowgSWOmvdpwNkGFMUs6e,rock,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-5,0.0877,0.19,156.344,294773
1JcGNoiwifg0MdJMVgJQYx,Get Free,The Vines,63,14rRGdr4K5UoaEFVw9jqBG,Highly Evolved,2002-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.502,0.978,7,-3.278,1,0.0649,1.63e-4,1.27e-6,0.287,0.603,138.811,126573
77YKoNCjP5hWqiXMRG2839,Shine,Collective Soul,69,2B2KQTgQr3UhQf4n2VtoUG,"Hints, Allegations & Things Left Unsaid",1994-03-22,7dowgSWOmvdpwNkGFMUs6e,rock,0.543,0.423,6,-8.797,1,0.0282,0.295,0.0862,0.152,0.355,150.132,306040
7uJLdyIAaYLGT0oLw7I6b3,New Fang,Them Crooked Vultures,56,0Z6IBizcq7DLXpenjSHqF3,Them Crooked Vultures,2009-11-17,7dowgSWOmvdpwNkGFMUs6e,rock,0.278,0.961,7,-3.845,1,0.0607,7.36e-6,6.62e-4,0.0268,0.752,189.664,228639
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,74,0u34k1ANjgZ47uQfG9yaLj,Greatest Hits: Huey Lewis And The News,2006-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-5,0.097,0.962,118.773,234333
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,63,3v0i9qyogPoQEQj2bG6Fmn,Turn! Turn! Turn!,1965-12-06,7dowgSWOmvdpwNkGFMUs6e,rock,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-5,0.052,0.755,124.532,229360
6i9dZZQWNB06HKsQYKTiPF,Hold On Loosely,38 Special,66,0McWOHhD5uSpbT4wRuTgpj,Wild-Eyed Southern Boys,1980-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,280636
11VwZwNF29HrqwalYUMitb,Pale Blue Eyes,The Velvet Underground,64,2HOf3Nb44Us8U9oEtKLSrX,The Velvet Underground (45th Anniversary),1969,7dowgSWOmvdpwNkGFMUs6e,rock,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,339533
1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",67,6vUWpE8qciYHOhf7mgaGny,"Crosby, Stills & Nash",1969-05-29,7dowgSWOmvdpwNkGFMUs6e,rock,0.483,0.159,7,-13.648,1,0.0353,0.914,0,0.111,0.423,146.721,157893
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono,The Moody Blues,67,3JyYXOBRAuc3XFQxFxrEcM,Days Of Future Passed (Deluxe Version),1967-11-10,7dowgSWOmvdpwNkGFMUs6e,rock,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107
4Y3WqmBWmG23thvU9xEhMv,Easy,Faith No More,67,4cg5GrTMewtbntkO84uE2k,Angel Dust (Deluxe Edition),1992,7dowgSWOmvdpwNkGFMUs6e,rock,0.506,0.554,10,-6.743,0,0.0339,0.339,3.55e-4,0.112,0.375,124.724,186960
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,73,0dzqapIToiOhULGvzDKpXm,Stay Hungry,1984-05-10,7dowgSWOmvdpwNkGFMUs6e,rock,0.502,0.924,4,-6.299,1,0.0503,0.0127,0,0.162,0.922,149.186,219667
20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,78,0vi5ePiEHrGZJF7QhnDW2z,Franz Ferdinand,2004-02-16,7dowgSWOmvdpwNkGFMUs6e,rock,0.277,0.663,4,-8.821,0,0.0377,4.09e-4,5.1e-4,0.136,0.527,104.561,237027
0qgrrDnUUhyxpxbBznUnzg,18 and Life,Skid Row,69,0kSTuMp9GpX9pJR45Bksgi,Skid Row,1989-01-24,7dowgSWOmvdpwNkGFMUs6e,rock,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-5,0.112,0.305,90.435,229960
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,71,0Xwkx2TLFwRcoK0OWQ0Msa,The Animals,1964-01-01,7dowgSWOmvdpwNkGFMUs6e,rock,0.295,0.584,9,-6.696,0,0.0345,3.85e-4,0.218,0.0996,0.228,117.2,271280
1SyQ6t9RdRBK0QUCS6a797,Hip Hop Hooray,Naughty By Nature,66,1APlzmzWwXz3ElpmdWF5KA,19NaughtyIII,1993-02-23,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.2,267267
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,69,3kV0i1qqudjf0PGawJ4jck,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),1990-04-17,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.848,0.666,0,-6.547,1,0.274,0.173,6.99e-4,0.129,0.744,96.662,251573
4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,69,48kU5gP41TqZEw32Cwhsna,Bizarre Ride II The Pharcyde,1992-11-24,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-6,0.265,0.613,87.059,303493
1EiLrPd8JMTcQUr1aLEUKi,Work,Gang Starr,66,5f6Nz2v1DESbpu1NerEql2,Moment Of Truth,1998-03-31,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.787,0.832,10,-4.671,1,0.301,0.0347,0,0.0593,0.814,92.606,177667
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,Mos Def,70,5gK2l2LgWY0BA4p9uy27z6,Black On Both Sides,1999-10-12,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.782,0.589,1,-4.827,1,0.189,0.148,0,0.164,0.869,90.438,223547
48ZUwXrEOhaXLCxvmRYhZv,Don't Sweat The Technique,Eric B. & Rakim,60,5iaxBk4qVHAMp9vtYSoEBM,Don't Sweat The Technique,1992-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.737,0.89,4,-8.443,1,0.158,0.00556,0.00171,0.0801,0.809,105.848,262800
15HgR9Ht4obJOcMG4wregp,Children's Story,Slick Rick,60,4TzJROIsnfOkLUWmeOjt2F,The Great Adventures Of Slick Rick (Deluxe Edition),1988-11-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.904,0.577,1,-7.293,1,0.132,0.125,0,0.115,0.7,102.691,242040
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,KRS-One,63,64ub4SfdC8wvPjdUXw8QY9,Return of the Boom Bap,1993-09-03,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-5,0.133,0.324,94.984,258507
6YYd5MLpu45J0uLrMdivF7,Got Your Money (feat. Kelis),Ol' Dirty Bastard,67,26ykyKCa7xOHOnzLdGARfz,Nigga Please,1999,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.934,0.459,1,-7.654,1,0.189,0.0516,0,0.222,0.697,103.04,239547
67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Redman,62,3FsCGJY0JqSxvgezoMWYzF,Whut? Thee Album,1992-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.697,0.687,6,-11.111,1,0.379,0.26,4.8e-5,0.403,0.866,90.247,201373
7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',GZA,65,3k8xoyOXkGgZxUKgpmxz4P,Liquid Swords,1995-11-07,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-6,0.161,0.72,92.09,209973
5YpZh8wfS4moRBk0ijNcXr,Harder Than You Think,Public Enemy,61,6izTLoTDL2k78sAvpLfHOP,How You Sell Soul to a Soulless People Who Sold Their Soul?,2007-08-07,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.484,0.852,11,-4.442,0,0.274,0.0317,0,0.0547,0.766,103.578,249522
2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,63,3mvWfqa4cceoGyA7qECPWH,The Master,1999-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.836,0.484,2,-7.332,1,0.327,0.0454,0,0.0557,0.839,95.941,222933
1xZdjsAGrY4BUIbIlYy3EX,Strictly Business,EPMD,48,2HOl8gDiGGpt7wsIDi9jy5,Strictly Business,1988-06-07,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-5,0.108,0.727,96.338,285413
3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,Big Pun,70,3IIHk2ZLXKWuVAjCbQ9g4Y,Capital Punishment (Explicit Version),1998-04-28,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,63,7xvBUHu5jJ7X0wdRHudLFD,Lifestylez Ov Da Poor & Dangerous,1995-03-28,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.711,0.62,11,-10.174,0,0.212,0.0175,0,0.134,0.805,179.817,217627
3oairMMtNVnUppKwroxou4,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,63,5fAccYiIVKadFTQvgAbo8z,It Ain't Safe No More,2002-11-05,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.658,0.771,4,-4.318,1,0.271,0.016,0,0.654,0.516,85.949,324307
119c93MHjrDLJTApCVGpvx,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,74,3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,252187
6C3yPXYG2NJYlIYVe5J7hv,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,Method Man,60,7DyAbrlPQTi2v6DAmgC8Qa,Tical (Deluxe Edition),2014-09-16,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.722,0.745,4,-6.059,0,0.0536,0.151,6.26e-6,0.337,0.607,95.021,309947
6RBMpENxbx74lTdR5SBcaF,Rock Co.Kane Flow (feat. MF Doom),De La Soul,59,1RmcAYmGiRHFBjhgkrg3AA,The Grind Date,2004-10-05,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.733,0.67,10,-3.532,0,0.132,0.119,0,0.442,0.763,86.983,185267
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,LL COOL J,63,7p7kcsrdoJ8DKQIMouujcb,Mama Said Knock You Out,1990-08-27,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,289693
1h20yRsf5WeuHbohrlfcCt,Me Or The Papes,Jeru The Damaja,54,7jvuTIYaBYqbTcLZZwXlIZ,Wrath Of The Math,1996-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.713,0.597,6,-10.741,0,0.37,0.0314,0,0.0348,0.803,169.646,265533
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,76,1cCAb1vN8uUsdfEylVmTLs,The Infamous,1995-04-25,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507
0dNiLb9FEHrRK7VFDJctiR,Ain't No Half-Steppin',Big Daddy Kane,50,5STvD2F7IQ51f4Cd2y5r3z,Long Live The Kane,1988-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.836,0.728,10,-12.058,0,0.234,0.00569,8.19e-4,0.0649,0.599,100.842,319907
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,61,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.761,0.683,2,-10.889,1,0.164,0.141,0,0.342,0.671,101.787,286693
26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Digable Planets,59,5snUbps5KleLIP0cVI72lP,Reachin' (A New Refutation Of Time And Space),1993-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267
3X414ZlCf5U7pcpIaIcUkT,Flava in Ya Ear,Craig Mack,55,6BtFnL80q39q0OcSBroqwy,Project: Funk Da World,1994-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.763,0.541,9,-8.843,0,0.329,0.466,0,0.0693,0.885,90.032,217467
63LVYnGJmWjNnmHiOVsGhe,Iron Maiden,Ghostface Killah,49,2jCjUgaDh9lVGju6u3cGvK,Ironman,1996,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.753,0.724,8,-6.524,1,0.331,0.37,0.00124,0.431,0.697,102.988,286653
4k9EkhkFZY8Bk41Qi0Ob7P,The Choice Is Yours (Revisited),Black Sheep,58,4tIQR0m3PPwybQ32P256IO,A Wolf In Sheep's Clothing,1991-01-01,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.867,0.679,10,-12.028,0,0.207,0.0336,1.59e-6,0.0742,0.68,101.293,243200
4pdLZsxq0y5oJDb6Cxlokw,You Got Me,The Roots,65,0qbl8aNaCUOvX8HGsZYLfh,Things Fall Apart,1999-02-23,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.729,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,81.029,259307
4C7Ss9bTPOWJMh3rarF1mN,Definition,Black Star,58,6GRzmk9UGL7odxprOPop1Q,Mos Def & Talib Kweli Are Black Star,1998-09-29,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.65,0.9,1,-4.099,0,0.374,0.0252,0,0.176,0.659,89.788,206493
6jBCehpNMkwFVF3dz4nLIW,It's Tricky,Run–D.M.C.,70,7AFsTiojVaB2I58oZ1tMRg,Raising Hell,1986-05-15,6MXkE0uYF4XwU4VTtyrpfP,hip hop,0.965,0.857,11,-8.458,0,0.17,0.00131,0,0.0726,0.951,127.656,183760
